stim_idx,stim_num_int,stimulus_num,video_path,video_exists,score_0,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,score_26,score_27,score_28,score_29,score_30,score_31,score_32,score_33,arousal_score,dominance_score,valence_score,approach_score,attention_score,certainty_score,commitment_score,control_score,effort_score,fairness_score,identity_score,obstruction_score,safety_score,upswing_score
1606,1607,stimulus_1607,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1607.mp4,True,0.083333,0.083333,0.083333,0.16667,0.0,0.0,0.083333,0.0,0.083333,0.083333,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.16667,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,5.4444,4.8889,5.4444,5.2222,5.7778,6.0,5.6667,5.6667,2.2222,5.2222,4.7778,3.0,6.6667,6.0
1607,1608,stimulus_1608,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1608.mp4,True,0.0,0.083333,0.75,0.083333,0.0,0.0,0.58333,0.0,0.083333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.29167,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.083333,0.0,0.16667,0.0,0.0,0.0,0.0,6.5556,3.7778,8.0,7.7778,7.3333,6.7778,4.5556,6.6667,2.3333,6.2222,4.5556,2.8889,7.1111,7.4444
1608,1609,stimulus_1609,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1609.mp4,True,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.083333,0.083333,0.041667,0.0,0.0,0.0,0.0,0.0,0.33333,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,5.4444,4.7778,5.2222,4.6667,6.5556,5.5556,4.1111,6.8889,3.4444,5.5556,4.4444,2.3333,6.5556,5.3333
1609,1610,stimulus_1610,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1610.mp4,True,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.083333,0.16667,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,1.0,0.0,0.0,0.0,6.4444,4.8889,6.5556,5.5556,6.2222,5.3333,5.6667,6.8889,3.5556,6.2222,5.8889,3.6667,5.0,5.5556
1610,1611,stimulus_1611,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1611.mp4,True,0.0,0.0,0.0,0.5,0.083333,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.083333,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41667,0.0,0.0,5.0,4.1111,3.5556,3.8889,4.7778,4.5556,3.1111,3.1111,2.6667,5.5556,2.8889,3.8889,3.7778,4.6667
1611,1612,stimulus_1612,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1612.mp4,True,0.083333,0.0,0.16667,0.16667,0.083333,0.0,0.33333,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.083333,0.33333,0.083333,0.083333,0.0,0.0,0.0,0.33333,0.0,0.0,0.0,0.25,0.083333,0.083333,0.083333,0.0,0.0,0.0,0.0,5.7778,5.4444,6.0,5.0,6.7778,5.6667,6.2222,7.1111,3.3333,5.6667,4.8889,3.0,5.2222,6.7778
1612,1613,stimulus_1613,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1613.mp4,True,0.0,0.0,0.0,0.33333,0.083333,0.0,0.0,0.083333,0.0,0.0,0.083333,0.0,0.0,0.083333,0.083333,0.45833,0.0,0.0,0.083333,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.16667,0.083333,0.0,5.5556,4.2222,3.1111,2.1111,6.5556,4.6667,4.3333,2.2222,5.2222,4.4444,3.5556,3.2222,1.6667,2.7778
1613,1614,stimulus_1614,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1614.mp4,True,0.083333,0.0,0.083333,0.16667,0.0,0.0,0.083333,0.0,0.16667,0.083333,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8889,3.5556,5.0,4.6667,5.0,4.4444,3.4444,6.3333,2.7778,5.3333,4.3333,3.5556,6.1111,4.6667
1614,1615,stimulus_1615,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1615.mp4,True,0.0,0.0,0.0,0.0,0.0,0.41667,0.25,0.0,0.083333,0.0,0.0,0.0,0.083333,0.083333,0.083333,0.0,0.0,0.0,0.083333,0.66667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.083333,0.0,6.3333,4.7778,3.6667,2.0,6.2222,3.5556,4.3333,4.8889,3.8889,4.1111,2.4444,5.0,2.1111,5.1111
1615,1616,stimulus_1616,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1616.mp4,True,0.0,0.0,0.66667,0.16667,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.20833,0.0,0.083333,0.0,0.0,0.0,0.16667,0.083333,0.0,0.0,0.0,0.083333,0.0,0.083333,0.0,0.0,0.0,0.0,6.1111,4.8889,6.8889,7.0,5.1111,4.7778,3.8889,6.4444,3.0,6.2222,4.7778,3.5556,6.3333,6.1111
1616,1617,stimulus_1617,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1617.mp4,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.083333,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.75,0.0,0.0,0.0,6.1111,5.4444,4.8889,5.6667,4.5556,5.0,4.2222,6.8889,4.2222,5.3333,4.4444,3.8889,4.5556,5.2222
1617,1618,stimulus_1618,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1618.mp4,True,0.083333,0.0,0.083333,0.083333,0.083333,0.083333,0.0,0.0,0.0,0.0,0.41667,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.25,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,4.6667,4.4444,4.6667,3.7778,5.0,4.2222,4.4444,5.4444,5.3333,4.7778,4.2222,4.5556,4.1111,3.2222
1618,1619,stimulus_1619,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1619.mp4,True,0.083333,0.083333,0.125,0.16667,0.0,0.0,0.083333,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.083333,0.0,0.0,0.0,0.58333,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.16667,0.0,0.0,5.6667,4.3333,6.4444,5.7778,6.4444,5.3333,3.5556,7.7778,4.4444,6.2222,3.5556,3.5556,6.3333,5.7778
1619,1620,stimulus_1620,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1620.mp4,True,0.0,0.083333,0.75,0.0,0.0,0.0,0.5,0.0,0.0,0.41667,0.0,0.0,0.0,0.0,0.0,0.0,0.041667,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,4.6667,4.2222,6.7778,6.1111,5.0,5.6667,4.2222,7.2222,3.1111,5.8889,3.6667,3.2222,6.4444,6.3333
1620,1621,stimulus_1621,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1621.mp4,True,0.0,0.16667,0.083333,0.16667,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.16667,0.0,0.0,0.0,0.083333,0.0,0.25,0.083333,0.0,0.0,0.33333,0.0,4.2222,3.3333,4.6667,4.3333,5.5556,3.3333,4.5556,3.8889,3.5556,3.3333,3.6667,3.6667,3.5556,3.8889
1621,1622,stimulus_1622,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1622.mp4,True,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.75,0.0,0.083333,0.33333,0.0,0.0,0.0,6.3333,5.2222,6.3333,5.4444,6.1111,5.2222,4.4444,6.2222,3.1111,4.5556,4.8889,3.3333,5.2222,5.6667
1622,1623,stimulus_1623,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1623.mp4,True,0.16667,0.16667,0.0,0.0,0.0,0.16667,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.25,0.0,0.0,0.0,0.16667,0.0,0.083333,0.0,0.16667,0.0,0.0,0.0,0.0,0.41667,0.0,0.0,0.0,0.16667,0.0,4.8889,3.1111,3.7778,4.1111,5.6667,2.8889,5.5556,3.5556,4.5556,3.0,5.2222,4.5556,3.7778,3.7778
1623,1624,stimulus_1624,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1624.mp4,True,0.0,0.0,0.16667,0.083333,0.0,0.0,0.083333,0.0,0.083333,0.083333,0.16667,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.58333,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,5.8889,4.8889,5.6667,6.3333,6.4444,5.6667,5.3333,7.2222,3.4444,5.6667,4.8889,3.3333,6.5556,6.6667
1624,1625,stimulus_1625,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1625.mp4,True,0.25,0.0,0.083333,0.58333,0.0,0.0,0.16667,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.083333,0.0,0.0,0.25,0.083333,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.41667,0.0,0.0,6.0,4.6667,6.3333,4.3333,7.1111,5.4444,4.5556,6.0,2.5556,5.4444,4.6667,3.2222,3.4444,7.2222
1625,1626,stimulus_1626,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1626.mp4,True,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.16667,0.0,0.083333,0.0,0.0,0.5,0.083333,0.083333,0.25,0.0,0.0,0.0,5.3333,4.7778,5.5556,5.1111,5.1111,5.7778,4.6667,7.5556,2.5556,6.2222,5.0,3.4444,6.0,5.7778
1626,1627,stimulus_1627,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1627.mp4,True,0.0,0.0,0.0,0.41667,0.0,0.083333,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.58333,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2222,3.8889,3.2222,4.0,5.8889,4.8889,3.6667,6.2222,4.0,5.3333,3.8889,3.4444,4.1111,4.5556
1627,1628,stimulus_1628,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1628.mp4,True,0.0,0.5,0.0,0.33333,0.0,0.0,0.16667,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41667,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,5.6667,4.4444,7.2222,6.7778,5.4444,6.0,6.0,7.4444,1.8889,6.1111,5.3333,3.3333,6.5556,6.3333
1628,1629,stimulus_1629,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1629.mp4,True,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.083333,0.0,0.083333,0.0,0.0,0.33333,0.0,0.083333,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,6.3333,4.1111,2.8889,2.0,6.6667,2.3333,3.8889,3.1111,4.2222,3.5556,3.3333,4.6667,2.0,3.5556
1629,1630,stimulus_1630,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1630.mp4,True,0.0,0.0,0.0,0.083333,0.083333,0.25,0.0,0.083333,0.0,0.0,0.083333,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.083333,0.083333,0.16667,0.083333,0.0,0.0,0.0,0.0,0.0,0.083333,0.083333,0.0,0.41667,0.0,0.0,5.0,3.6667,1.8889,2.4444,4.4444,3.1111,3.5556,3.7778,4.6667,3.3333,3.7778,4.2222,3.3333,2.1111
1630,1631,stimulus_1631,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1631.mp4,True,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.083333,0.0,0.0,0.33333,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.083333,0.0,0.0,5.4444,4.7778,4.8889,3.7778,5.3333,4.2222,5.4444,4.5556,3.3333,4.4444,4.8889,4.7778,4.8889,3.5556
1631,1632,stimulus_1632,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1632.mp4,True,0.0,0.0,0.0,0.16667,0.0,0.16667,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.16667,0.0,0.25,0.0,0.0,0.083333,0.16667,0.0,0.25,0.083333,0.0,0.0,0.0,0.0,0.0,0.083333,0.083333,0.0,0.25,0.5,0.0,6.1111,3.6667,1.7778,2.1111,5.4444,3.6667,5.0,1.8889,4.2222,2.7778,4.2222,3.3333,2.2222,2.0
1632,1633,stimulus_1633,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1633.mp4,True,0.16667,0.0,0.0,0.41667,0.0,0.0,0.33333,0.0,0.083333,0.083333,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58333,0.083333,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.25,0.0,0.0,6.7778,5.0,6.3333,6.0,7.0,5.6667,6.4444,7.7778,3.0,5.5556,5.5556,2.1111,6.5556,7.2222
1633,1634,stimulus_1634,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1634.mp4,True,0.0,0.0,0.083333,0.16667,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.083333,0.083333,0.083333,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66667,0.0,0.0,0.0,5.8889,5.4444,6.4444,5.5556,6.1111,5.4444,5.7778,6.6667,2.4444,6.5556,6.5556,3.0,5.6667,7.1111
1634,1635,stimulus_1635,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1635.mp4,True,0.083333,0.0,0.083333,0.5,0.0,0.25,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.083333,0.0,0.083333,0.16667,0.083333,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.5,0.0,0.0,6.2222,4.8889,5.2222,2.6667,6.4444,4.3333,4.3333,3.4444,3.0,5.0,3.4444,3.3333,3.1111,6.8889
1635,1636,stimulus_1636,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1636.mp4,True,0.0,0.16667,0.0,0.41667,0.0,0.0,0.083333,0.083333,0.0,0.0,0.41667,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.16667,0.083333,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.5,0.0,0.0,6.2222,3.3333,7.2222,7.0,6.3333,4.8889,6.0,7.5556,1.8889,6.0,5.4444,2.2222,6.4444,7.3333
1636,1637,stimulus_1637,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1637.mp4,True,0.0,0.0,0.25,0.16667,0.0,0.083333,0.5,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.083333,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,7.7778,3.7778,6.7778,4.8889,7.3333,4.3333,5.2222,6.0,2.3333,5.7778,4.3333,2.3333,3.5556,7.0
1637,1638,stimulus_1638,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1638.mp4,True,0.0,0.0,0.33333,0.16667,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.083333,0.0,0.0,0.0,0.0,0.5,0.083333,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.083333,0.0,0.0,6.3333,4.5556,7.3333,7.5556,6.6667,5.1111,4.1111,7.0,2.5556,6.0,4.3333,2.5556,6.3333,7.3333
1638,1639,stimulus_1639,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1639.mp4,True,0.25,0.083333,0.0,0.25,0.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.083333,0.0,0.16667,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.16667,0.0,0.0,0.083333,0.083333,0.0,0.083333,0.083333,0.0,6.3333,5.0,7.2222,6.5556,6.5556,5.4444,7.4444,8.3333,1.7778,6.6667,7.5556,2.8889,6.6667,7.1111
1639,1640,stimulus_1640,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1640.mp4,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.58333,0.0,0.0,0.83333,0.0,0.0,0.0,6.6667,4.5556,7.3333,8.0,6.4444,6.0,5.7778,7.3333,2.0,6.6667,6.2222,2.7778,6.3333,7.3333
1640,1641,stimulus_1641,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1641.mp4,True,0.0,0.0,0.16667,0.083333,0.0,0.0,0.16667,0.0,0.083333,0.083333,0.25,0.083333,0.0,0.0,0.0,0.0,0.16667,0.0,0.083333,0.0,0.0,0.0,0.58333,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,6.6667,4.3333,5.6667,6.4444,6.8889,5.0,4.1111,7.1111,3.5556,5.5556,4.0,2.8889,5.2222,6.5556
1641,1642,stimulus_1642,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1642.mp4,True,0.16667,0.0,0.16667,0.16667,0.0,0.33333,0.16667,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.083333,0.083333,0.41667,0.25,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7778,3.7778,5.4444,4.6667,6.3333,4.6667,5.0,5.0,3.8889,6.0,4.4444,2.8889,4.1111,6.4444
1642,1643,stimulus_1643,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1643.mp4,True,0.16667,0.25,0.0,0.33333,0.0,0.25,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.16667,0.083333,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.25,0.0,0.0,7.3333,4.6667,7.0,3.5556,6.6667,4.6667,5.7778,6.0,2.7778,5.4444,5.2222,2.8889,3.2222,8.2222
1643,1644,stimulus_1644,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1644.mp4,True,0.16667,0.0,0.0,0.083333,0.0,0.5,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.41667,0.0,0.0,0.083333,0.083333,0.083333,0.0,0.33333,0.0,0.0,0.083333,0.0,0.083333,0.0,0.25,6.7778,4.6667,4.5556,2.3333,6.3333,4.1111,4.3333,4.1111,4.3333,5.4444,2.6667,3.2222,2.3333,7.7778
1644,1645,stimulus_1645,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1645.mp4,True,0.0,0.0,0.083333,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91667,0.0,0.0,0.0,7.2222,4.1111,6.5556,6.6667,5.6667,6.1111,5.1111,7.1111,2.1111,5.3333,5.0,3.0,5.4444,5.8889
1645,1646,stimulus_1646,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1646.mp4,True,0.0,0.0,0.0,0.5,0.0,0.083333,0.0,0.083333,0.0,0.0,0.25,0.0,0.0,0.083333,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2222,5.6667,4.8889,4.4444,5.7778,4.6667,3.6667,5.8889,2.0,4.3333,3.5556,3.5556,5.2222,5.7778
1646,1647,stimulus_1647,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1647.mp4,True,0.0,0.0,0.083333,0.83333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.083333,0.16667,0.0,4.3333,5.5556,6.3333,3.6667,6.0,5.6667,5.1111,3.6667,1.7778,4.6667,5.7778,3.1111,6.0,3.4444
1647,1648,stimulus_1648,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1648.mp4,True,0.0,0.0,0.0,0.083333,0.0,0.0,0.083333,0.0,0.16667,0.0,0.16667,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.083333,0.083333,0.0,0.083333,0.083333,0.083333,0.083333,0.0,0.0,0.0,0.083333,0.0,0.083333,0.083333,0.083333,5.4444,6.3333,6.2222,4.1111,4.8889,6.6667,4.8889,5.6667,2.0,5.0,5.5556,3.4444,5.5556,6.6667
1648,1649,stimulus_1649,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1649.mp4,True,0.083333,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.25,0.16667,0.0,0.0,0.16667,0.0,0.0,0.0,0.083333,0.0,0.0,0.083333,0.0,0.16667,0.0,0.083333,6.7778,4.8889,5.2222,5.0,6.6667,4.3333,4.8889,4.5556,2.5556,4.7778,4.0,2.6667,3.5556,6.7778
1649,1650,stimulus_1650,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1650.mp4,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,7.3333,3.0,2.2222,1.1111,6.5556,3.3333,2.8889,2.5556,4.4444,4.3333,2.8889,4.3333,2.0,3.8889
1650,1651,stimulus_1651,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1651.mp4,True,0.16667,0.0,0.41667,0.083333,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.083333,0.0,0.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.0,0.0,0.083333,0.25,0.0,0.0,0.0,4.3333,4.1111,6.8889,5.8889,5.5556,6.3333,5.0,7.8889,1.8889,6.2222,4.5556,2.5556,6.4444,6.3333
1651,1652,stimulus_1652,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1652.mp4,True,0.16667,0.0,0.0,0.083333,0.0,0.41667,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.083333,0.0,0.0,0.083333,0.0,0.0,0.0,0.16667,0.0,0.0,0.16667,0.0,0.083333,0.0,0.16667,6.8889,4.3333,3.6667,2.5556,6.3333,4.2222,5.5556,4.6667,3.7778,5.5556,4.4444,4.0,1.7778,7.2222
1652,1653,stimulus_1653,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1653.mp4,True,0.0,0.0,0.0,0.58333,0.0,0.083333,0.0,0.0,0.083333,0.0,0.33333,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.083333,5.2222,4.6667,6.4444,5.1111,6.5556,4.5556,5.7778,6.2222,2.2222,5.2222,4.6667,3.5556,4.4444,7.1111
1653,1654,stimulus_1654,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1654.mp4,True,0.0,0.0,0.0,0.0,0.0,0.58333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.083333,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,6.3333,3.4444,2.3333,1.3333,7.4444,3.8889,4.8889,4.5556,5.0,4.7778,3.1111,3.5556,2.0,7.4444
1654,1655,stimulus_1655,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1655.mp4,True,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83333,0.083333,0.0,0.0,0.0,0.0,0.0,0.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,5.8889,3.5556,1.0,1.0,5.3333,3.4444,3.3333,1.6667,6.2222,3.5556,2.7778,4.0,1.6667,1.3333
1655,1656,stimulus_1656,/pscratch/sd/s/sjmoon/EmoFM/videos/CowenEmotionVideos/1656.mp4,True,0.083333,0.0,0.0,0.083333,0.0,0.083333,0.33333,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.083333,0.083333,0.0,0.0,0.58333,0.16667,0.0,0.0,0.083333,0.0,0.0,0.0,0.083333,0.083333,0.0,0.0,5.7778,4.4444,7.6667,7.6667,6.6667,5.6667,5.5556,6.5556,1.8889,5.8889,4.5556,2.8889,5.4444,7.4444
